100,2015,119,1310,20.552,45.225,2.0917,270.58,.29983,730.92,335.1,353.19,-1.5619,-.19206,9999,270.49,997.48,731.42,0
100,2015,119,1320,20.789,44.705,2.3937,247.92,.33029,811.81,318.09,353.01,-1.67,-.21358,9999,301.36,1101.2,813.53,0
100,2015,119,1330,20.957,44.359,2.275,275.39,.25948,790.56,337.97,356.23,-1.6438,-.21303,9999,297,1087.2,792.37,0
100,2015,119,1340,21.789,42.918,2.0917,257.87,.29351,979.58,340.32,363.03,-1.8756,-.24035,9999,368.97,1328.6,982.16,0
100,2015,119,1350,22.176,41.422,2.0938,271.33,.252,893.78,278.64,352.25,-1.8006,-.23125,9999,332.66,1221.5,894.49,0
100,2015,119,1400,21.893,41.654,2.6458,245.97,.35169,951.43,316.37,360.88,-1.8494,-.23538,9999,357.99,1305,962.64,0
100,2015,119,1410,21.257,42.519,2.5125,270.16,.25235,632.62,326.49,368.76,-1.3386,-.16943,9999,243.61,886.59,632.98,0
100,2015,119,1420,21.992,41.69,2.6187,263.36,.28245,1071.3,261.04,355.43,-1.9979,-.26463,9999,406,1470.9,1084.7,0
100,2015,119,1430,21.623,41.042,2.7583,273.34,.2701,713.35,292.44,358.48,-1.465,-.18847,9999,265.19,978.33,716.58,0
100,2015,119,1440,21.482,41.234,2.9896,274.05,.24304,839.28,236.59,345.67,-1.6742,-.21993,9999,313.51,1164.5,844.79,0
100,2015,119,1450,21.843,40.715,2.8792,278.07,.24344,929.82,264.74,360.88,-1.7062,-.22711,9999,349.99,1275.8,932.82,0
100,2015,119,1500,21.867,40.648,2.4396,262.07,.30725,664.07,276.12,358.38,-1.3152,-.16943,9999,249.79,922.72,665.83,0
100,2015,119,1510,22.519,40.328,2.2312,267.9,.27099,813.85,246.28,351.89,-1.5009,-.19593,9999,301.67,1111.4,815.78,0
100,2015,119,1520,21.943,40.045,2.5771,271.61,.25441,635.87,249,357.18,-1.2277,-.15674,9999,239.94,885.64,634.37,0
100,2015,119,1530,22.078,40.093,2.7167,266.71,.26335,787.18,222,350.99,-1.4126,-.18544,9999,294.47,1080.7,785.82,0
100,2015,119,1540,21.898,39.903,2.45,260.44,.29736,507.89,208.61,351.56,-1.0092,-.12749,9999,185.94,695.9,505.28,0
100,2015,119,1550,21.664,40.648,2.625,256.68,.33347,496.04,253.87,360.47,-.94376,-.109,9999,186.71,685.58,496.66,0
100,2015,119,1600,21.413,41.375,1.9875,262.23,.26504,296.95,200.73,367.75,-.64462,-.07313,9999,111.9,410.28,296.21,0
100,2015,119,1610,20.961,42.67,2.4792,278.92,.22405,431.34,192.76,342.37,-.8491,-.10734,9999,159.72,603.06,431.68,0
100,2015,119,1620,21.378,42.543,2.0354,267.23,.28798,559.28,214.66,358.53,-.90263,-.12501,9999,211.43,768.08,557.13,0
100,2015,119,1630,21.855,41.405,2.3625,255.94,.27872,408.21,225.5,366.48,-.71857,-.0872,9999,154.34,561.72,407.33,0
